Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-493.66122	5.789	-484.00085	-503.6439	-478.48932	11.012946	-453.0166	-492.15936	100.0	100.0	1499	-7.733941	2.9975796	0.3792356	-14.409543	-7.8175387	2.8502045	0.0029329956	-14.47696	-0.046294335	0.9454974	3.0951002	-10.208644	7.6832414	3.182008	3.8062543869018555
2	-493.6013	5.4455814	-481.81262	-504.22385	-480.17276	7.7213573	-466.25516	-491.23438	100.0	100.0	2999	-25.012558	7.350903	-10.241736	-40.523388	-25.013405	7.3500667	-10.459158	-40.558678	-0.35816517	0.87959254	2.6148803	-9.157312	24.947132	0.17343117	11.165878295898438
3	-493.3718	6.100797	-474.47318	-500.7656	-480.5292	10.459572	-462.0358	-495.206	100.0	100.0	4499	-47.142582	5.5647025	-34.21418	-58.974895	-47.142475	5.5649633	-34.228317	-59.522297	-0.64078194	0.81774604	2.8639941	-9.627683	47.137074	0.22507611	18.460885763168335
4	-492.9586	4.056323	-480.55923	-497.30032	-480.07822	10.17426	-464.91772	-496.3719	100.0	100.0	5999	-63.08846	3.9699688	-52.697693	-74.46128	-63.08842	3.9704106	-52.6979	-74.205574	-0.7042083	0.84881324	4.002619	-10.586839	63.101734	0.2751451	25.803147315979004
5	-491.9372	6.4324436	-477.44833	-501.45322	-473.64838	15.363193	-443.73364	-491.66022	100.0	100.0	7499	-74.19591	2.8304815	-66.57736	-83.28264	-74.19582	2.8304698	-66.46804	-82.40105	-0.7369838	0.85906315	4.0554447	-10.503452	74.21504	0.30693254	33.152667760849
6	-492.43622	4.175878	-481.109	-497.19254	-479.0372	16.997757	-447.35675	-495.42267	100.0	100.0	8999	-81.88268	2.0615828	-75.8038	-88.73723	-81.88269	2.0613313	-75.44701	-89.0848	-0.80056846	0.83550715	3.7644153	-8.251226	81.90652	0.31059763	40.50990056991577
7	-483.66193	12.338899	-455.1757	-496.30563	-473.5023	15.2862625	-443.36707	-495.87	100.0	100.0	10499	-87.19445	1.5485977	-82.17019	-93.24454	-87.19438	1.5482197	-82.07432	-93.200356	-0.8458935	0.8180172	3.5648446	-8.897499	87.22115	0.31281573	47.98078489303589
8	-486.34308	7.0722513	-476.6621	-499.8217	-466.7359	16.829271	-425.25943	-486.03537	100.0	100.0	11999	-90.72974	1.2559716	-86.49105	-95.98025	-90.72974	1.25511	-86.53286	-96.30167	-0.8828043	0.80556726	3.3054245	-10.458433	90.758644	0.30264583	55.55563807487488
9	-482.33435	9.473387	-461.167	-498.94226	-474.7276	9.194934	-454.2597	-487.84726	100.0	100.0	13499	-93.11172	1.1061362	-88.962654	-98.410385	-93.111694	1.1092232	-89.00937	-98.2749	-0.8940074	0.80886745	2.9781628	-8.544853	93.14048	0.30878502	63.10742235183716
10	-482.58	8.607504	-469.32712	-499.3299	-465.6889	16.028967	-432.8155	-491.59705	100.0	100.0	14999	-94.68691	1.0513136	-90.79405	-99.51135	-94.68684	1.0557356	-90.80469	-99.60974	-0.8714346	0.8343285	3.7582252	-8.086427	94.710976	0.31219977	70.60496640205383
11	-484.1585	9.444603	-468.05005	-501.27072	-462.45117	13.135879	-432.1994	-482.00577	100.0	100.0	16499	-95.71062	1.0296402	-91.69428	-100.74301	-95.71049	1.0376571	-91.5765	-100.872154	-0.8307753	0.8717001	4.4024	-9.969483	95.73187	0.31822732	78.17277932167053
12	-479.27545	10.063793	-461.15607	-495.9739	-452.71207	21.488287	-402.4095	-490.06128	100.0	100.0	17999	-96.37105	1.0355297	-92.36692	-101.38409	-96.37101	1.0452552	-92.37649	-101.49013	-0.81249195	0.8891763	4.302796	-9.565963	96.39234	0.31902415	85.70108079910278
13	-481.02594	10.808694	-465.63528	-500.1661	-455.62183	19.197985	-421.03427	-482.9664	100.0	100.0	19499	-96.75403	1.066008	-92.88088	-101.96415	-96.75398	1.0777539	-92.83492	-101.94696	-0.7940478	0.901159	4.515379	-8.950424	96.77489	0.32519802	93.22569942474365
14	-478.38632	12.500078	-443.09314	-490.37518	-452.171	13.632069	-430.35416	-470.7693	100.0	100.0	20999	-96.975815	1.107184	-93.05268	-102.6444	-96.97575	1.1200942	-93.18075	-102.50937	-0.7695319	0.925739	4.2816463	-11.23567	96.99558	0.3257394	100.70818042755127
15	-475.78308	10.580805	-456.67764	-501.93582	-452.0047	34.434887	-399.52264	-489.02704	100.0	100.0	22499	-97.10369	1.1448376	-93.48009	-102.72244	-97.103516	1.1577107	-93.476906	-102.81147	-0.73483855	0.9505463	4.72814	-8.377703	97.12144	0.3404777	108.21118330955505
16	-479.42496	12.629194	-457.89136	-497.59204	-471.56747	14.662582	-436.223	-488.19705	100.0	100.0	23999	-97.13686	1.1771256	-93.460846	-103.64526	-97.13689	1.1888665	-93.70312	-103.25661	-0.7228991	0.9699959	5.3633614	-11.530312	97.155624	0.3477205	115.69415187835693
17	-471.55038	15.978964	-446.53094	-500.4379	-443.83856	32.3315	-394.177	-495.62448	100.0	100.0	25499	-97.11282	1.2067283	-93.579155	-104.48793	-97.1128	1.221909	-93.48458	-103.73823	-0.70467633	0.9866228	5.9523897	-7.9468136	97.13376	0.35619575	123.11831188201904
18	-467.43103	14.156695	-443.58707	-496.13617	-431.7453	19.830696	-393.37103	-476.91302	100.0	100.0	26999	-97.01238	1.2785323	-93.03631	-103.37804	-97.01234	1.2960936	-93.20355	-103.43475	-0.6517168	1.025141	5.226839	-8.24093	97.02835	0.3625476	130.53261399269104
19	-462.06537	14.861522	-430.62848	-493.41864	-428.24042	24.677116	-388.1957	-477.76944	100.0	100.0	28499	-96.874825	1.3661752	-92.51765	-104.410324	-96.874626	1.3829298	-92.566864	-104.20832	-0.6177524	1.0548537	5.2496686	-8.499729	96.8872	0.37644008	137.95653319358826
20	-459.71072	15.61225	-434.97104	-488.01724	-426.79852	21.16139	-387.3203	-460.54233	100.0	100.0	29999	-96.69576	1.4517477	-92.23562	-104.80292	-96.69571	1.4668624	-92.250114	-104.264534	-0.55284667	1.0950152	5.381162	-8.859668	96.70548	0.39945012	145.4055678844452
21	-456.90823	14.900142	-429.05707	-489.53366	-430.62924	31.69326	-366.23883	-468.5532	100.0	100.0	31499	-96.50687	1.5571853	-91.77809	-105.03789	-96.50675	1.5740854	-91.76325	-104.56227	-0.4853467	1.1494046	5.5187955	-10.054935	96.51496	0.4201609	152.85522031784058
22	-446.54514	16.726593	-406.1237	-470.80484	-420.7776	31.223635	-350.50006	-460.23486	100.0	100.0	32999	-96.21576	1.6993427	-91.02581	-105.25439	-96.215744	1.7155346	-91.03722	-104.95756	-0.42667925	1.1819338	6.24573	-8.899578	96.2235	0.45862028	160.31842589378357
