Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
62	-466.73724	21.487463	-430.49628	-494.8465	-450.09506	25.716537	-414.50534	-484.8482	100.0	100.0	92999	-96.33472	3.4514906	-84.311966	-112.88731	-96.33471	3.456134	-84.67135	-111.2692	96.2225	0.41258422	310.3066232204437
63	-462.09634	22.936087	-412.76523	-492.13553	-462.07275	45.66791	-330.53305	-491.37854	100.0	100.0	94499	-96.30635	3.4631639	-84.054565	-112.27902	-96.306305	3.4691966	-84.49178	-111.26384	96.19337	0.41179338	315.3242464065552
64	-452.08206	33.53369	-358.6331	-490.53574	-457.06885	25.77795	-401.03003	-489.1626	100.0	100.0	95999	-96.202736	3.5083888	-83.98917	-112.02373	-96.202965	3.5144398	-84.32036	-111.49907	96.078125	0.41346318	320.5264446735382
65	-465.32336	19.586533	-433.3237	-495.75708	-463.98477	23.629133	-411.0366	-493.03317	100.0	100.0	97499	-96.15724	3.5514872	-83.79976	-112.09742	-96.15708	3.5564742	-84.01214	-112.0403	96.03548	0.4124843	325.5389049053192
66	-460.37668	28.136435	-388.57526	-494.16147	-458.63153	27.019289	-411.22025	-498.3464	100.0	100.0	98999	-96.10824	3.5950706	-83.73485	-112.108604	-96.10842	3.6011853	-83.78449	-112.36617	96.00313	0.41827327	330.5901401042938
67	-468.50665	20.667137	-405.20438	-490.5594	-468.1939	23.11441	-413.02057	-490.95718	100.0	100.0	100499	-96.053444	3.609853	-83.51588	-112.07915	-96.05344	3.614568	-83.79527	-112.36384	95.93641	0.42907494	335.6182448863983
68	-469.80634	21.565731	-426.7478	-499.56937	-450.74634	49.676952	-321.49365	-501.7823	100.0	100.0	101999	-96.01581	3.633413	-83.39015	-112.18914	-96.01588	3.636817	-83.84277	-111.32244	95.90764	0.43029615	340.84421586990356
69	-459.52933	21.702477	-402.39832	-494.04813	-455.91046	33.07944	-366.53375	-486.23578	100.0	100.0	103499	-95.963905	3.6706555	-83.33997	-111.868866	-95.96416	3.6737208	-83.6391	-112.12734	95.84266	0.42912093	345.85227227211
70	-462.3669	23.149508	-425.5648	-495.0929	-463.50677	24.151022	-404.5861	-487.1401	100.0	100.0	104999	-95.91137	3.691035	-83.19754	-112.46515	-95.91146	3.693609	-83.648605	-113.63487	95.801445	0.43596786	350.8941316604614
71	-465.72403	20.576406	-413.49902	-494.04312	-453.7068	30.33097	-396.69186	-487.47006	100.0	100.0	106499	-95.87047	3.697682	-83.13089	-112.968	-95.870514	3.7000463	-83.68192	-113.51831	95.75277	0.4323723	355.8910081386566
72	-455.41492	25.658335	-397.8593	-486.9507	-468.97885	15.40966	-445.02393	-499.09467	100.0	100.0	107999	-95.85474	3.7268894	-82.97195	-112.94143	-95.85495	3.7283378	-83.395096	-113.01944	95.74358	0.44439083	360.84513545036316
73	-467.56677	12.96801	-446.33246	-482.7914	-468.9217	16.26497	-442.52133	-493.82794	100.0	100.0	109499	-95.825424	3.7320495	-83.07518	-113.07471	-95.82545	3.7336106	-83.513954	-112.986465	95.70617	0.44405964	365.77531385421753
