Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
42	-177.13205	4.2872868	-166.74414	-181.23773	-171.94087	5.131801	-166.39948	-185.48218	100.0	100.0	62999	-192.87624	3.1647372	-182.73924	-204.78847	-192.87616	3.1625247	-182.86832	-205.48967	-1.2996238	0.39927956	1.3028965	-8.611656	192.33388	0.40674227	309.2431743144989
43	-180.23409	4.4058056	-171.75815	-187.81352	-173.53683	7.0535216	-157.54645	-183.42914	100.0	100.0	64499	-194.74811	3.205295	-184.679	-207.51271	-194.74808	3.2049644	-184.71571	-206.71382	-1.2992704	0.3980534	1.0375338	-6.192874	194.19733	0.3984035	316.8726921081543
44	-176.61314	5.764707	-167.72691	-185.90425	-171.54541	6.929283	-163.34515	-183.1627	100.0	100.0	65999	-196.55104	3.2430313	-186.67612	-208.55617	-196.55115	3.242761	-186.58765	-208.76321	-1.2996463	0.39771855	1.1360762	-6.264054	196.00703	0.40759644	324.50373005867004
45	-180.38399	4.335523	-173.16148	-189.36063	-172.34879	6.9187303	-157.96053	-184.3082	100.0	100.0	67499	-198.29988	3.2917452	-188.1666	-210.6204	-198.29971	3.290747	-188.10612	-210.41882	-1.2978923	0.40158275	1.6293807	-6.645712	197.7536	0.40783748	331.9967465400696
46	-177.40736	5.5874057	-164.1134	-184.20363	-171.21503	6.7968907	-160.34653	-181.61984	100.0	100.0	68999	-199.94698	3.3269982	-189.69167	-212.49173	-199.94739	3.3259454	-189.78323	-212.36461	-1.2956462	0.40790287	1.1383667	-5.915756	199.40784	0.42300847	339.57124519348145
47	-175.84369	5.322644	-168.84143	-188.56552	-166.73967	7.999537	-155.46056	-178.81601	100.0	100.0	70499	-201.51372	3.3483875	-191.30763	-214.48523	-201.51349	3.3478587	-191.51945	-214.12068	-1.2965261	0.40440768	1.3120832	-6.9129734	200.97098	0.41071945	347.07629323005676
48	-178.43501	5.2156315	-170.34393	-186.73814	-168.75726	7.4406805	-158.36458	-180.11249	100.0	100.0	71999	-203.06342	3.3791273	-192.51767	-215.52606	-203.06355	3.3777454	-192.77122	-215.91753	-1.2950193	0.41176936	1.0487258	-5.4738126	202.51848	0.4068138	354.65201783180237
49	-177.58159	4.3356442	-169.92767	-188.63007	-172.62984	6.81469	-157.71301	-183.36111	100.0	100.0	73499	-204.52681	3.4018211	-194.03545	-217.10677	-204.52676	3.4015613	-194.05223	-217.14766	-1.2941946	0.41388384	1.4413595	-5.554054	203.97812	0.41218367	362.4011957645416
50	-177.55194	4.421205	-168.7529	-185.26137	-170.57355	6.978057	-157.73837	-180.56581	100.0	100.0	74999	-205.89963	3.428368	-195.62599	-219.31134	-205.8997	3.426646	-195.75536	-219.2153	-1.2906761	0.41508543	1.4102306	-5.45683	205.3525	0.40486327	370.12632727622986
51	-176.62126	5.1680775	-165.84041	-188.87465	-170.86485	8.659423	-154.68663	-187.41492	100.0	100.0	76499	-207.21312	3.4650116	-196.6865	-220.32816	-207.21309	3.4635074	-196.84267	-220.55289	-1.2884967	0.4194048	1.183675	-5.3872547	206.66794	0.41392392	377.94914984703064
52	-175.04276	5.688421	-159.34645	-182.3138	-162.22192	12.705374	-136.71721	-179.10574	100.0	100.0	77999	-208.48355	3.4870644	-197.51906	-222.39403	-208.48372	3.4866028	-198.00186	-222.32272	-1.289051	0.41825843	1.4643016	-7.7647514	207.93071	0.4138411	385.81148982048035
53	-174.84105	5.021584	-164.54298	-183.00159	-171.54591	4.4636874	-165.80334	-183.27829	100.0	100.0	79499	-209.69247	3.5355396	-199.2848	-224.18504	-209.69263	3.5347505	-199.37318	-223.58073	-1.2868093	0.42604277	1.4385111	-7.188857	209.14496	0.41077748	393.66740441322327
54	-175.79596	4.416755	-169.83386	-184.78564	-171.87442	8.535741	-158.30402	-185.42113	100.0	100.0	80999	-210.84889	3.5583932	-200.04118	-225.77301	-210.84879	3.5576077	-200.28185	-224.50981	-1.2856134	0.43111748	1.4365973	-5.5829115	210.30222	0.4167174	401.57351326942444
55	-176.5512	4.6259317	-166.41133	-183.88301	-171.45108	7.977043	-158.72752	-182.75662	100.0	100.0	82499	-211.95279	3.5718455	-200.9206	-226.17056	-211.95282	3.570654	-201.42456	-225.83737	-1.283628	0.4318248	1.7248449	-6.388316	211.40163	0.4105456	409.61515069007874
