Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-491.05417	4.3361807	-483.14645	-497.58133	-477.58502	8.90681	-460.9127	-493.28134	100.0	100.0	1499	-7.6814313	2.9887009	0.4449854	-14.721416	-7.7719517	2.8297043	0.038501352	-14.714918	-0.04510439	0.94063103	2.1943333	-10.320659	7.6471825	3.1728683	3.5995266437530518
2	-493.63507	7.0330415	-471.47775	-500.81415	-476.24445	13.921349	-444.2762	-491.12082	100.0	100.0	2999	-25.151688	7.417017	-10.96752	-41.53429	-25.152843	7.41581	-10.956938	-41.67608	-0.4281108	0.8614353	3.6686602	-9.200783	25.110838	0.18187971	10.686008214950562
3	-492.6043	5.63281	-479.00748	-501.65356	-481.77393	12.785339	-455.57455	-499.22275	100.0	100.0	4499	-47.29397	5.5030894	-35.48907	-59.488632	-47.293915	5.5027857	-35.3602	-59.817654	-0.60127616	0.87926114	3.0762618	-10.770878	47.29059	0.24428542	17.740268230438232
4	-491.7002	8.647383	-465.02798	-504.41467	-473.18344	17.575203	-440.94232	-493.85513	100.0	100.0	5999	-63.089054	3.929089	-53.354507	-72.75796	-63.08901	3.930916	-53.589928	-72.79874	-0.6825254	0.8680224	3.1075451	-10.275396	63.10795	0.30200014	24.789381504058838
5	-493.7203	4.3830686	-481.73093	-500.57632	-482.98843	7.403182	-471.3446	-492.7303	100.0	100.0	7499	-74.14669	2.853792	-66.67698	-82.423645	-74.14669	2.856593	-66.646324	-81.97958	-0.7272903	0.84236854	3.0705504	-8.718052	74.176445	0.33980596	31.85947871208191
6	-491.9755	6.8306217	-472.0158	-500.4897	-471.93146	15.294716	-441.22995	-493.4687	100.0	100.0	8999	-81.88332	2.1181703	-75.347725	-88.588585	-81.88327	2.1209235	-75.171074	-89.21662	-0.7628295	0.8518866	3.8288186	-8.823212	81.92118	0.36403045	38.988184452056885
7	-488.55423	13.008203	-447.4826	-500.721	-480.34613	16.213099	-446.18866	-500.29056	100.0	100.0	10499	-87.21401	1.6543746	-81.32015	-93.03345	-87.21403	1.6543095	-81.60128	-93.19328	-0.7717754	0.868922	3.9947553	-8.785011	87.24612	0.35340938	46.17042827606201
8	-483.69208	8.786235	-461.59747	-495.39212	-468.68262	25.114792	-417.52472	-497.7324	100.0	100.0	11999	-90.79998	1.3221606	-85.71135	-95.58191	-90.79999	1.3209273	-85.54135	-95.61883	-0.77986884	0.8818246	4.4595237	-8.916199	90.832535	0.34727085	53.47870588302612
9	-482.28232	8.888769	-462.68137	-497.39975	-470.48138	14.075671	-433.44867	-487.58258	100.0	100.0	13499	-93.16173	1.1888219	-87.63248	-98.73797	-93.161766	1.1885093	-87.69513	-98.35593	-0.7797849	0.90450364	5.3955684	-7.940359	93.19204	0.35602123	60.754024505615234
10	-479.354	9.909918	-456.2052	-496.1472	-464.3519	15.100064	-445.17084	-485.1018	100.0	100.0	14999	-94.71386	1.1720127	-89.610085	-99.588036	-94.71377	1.1707349	-89.532036	-99.69031	-0.76077235	0.9346213	6.1319532	-9.071389	94.74321	0.362216	68.03101992607117
11	-478.55573	11.506645	-460.973	-501.55145	-456.05844	34.04543	-361.15408	-481.39786	100.0	100.0	16499	-95.71535	1.1862044	-90.61897	-101.09515	-95.715355	1.184934	-90.53779	-100.95107	-0.73635805	0.9569002	4.503525	-9.146585	95.74123	0.3697954	75.36467790603638
12	-469.70374	17.339907	-426.14575	-488.2816	-452.4787	19.786728	-419.0025	-487.56076	100.0	100.0	17999	-96.2934	1.2458441	-91.064156	-102.26726	-96.29343	1.2455041	-91.13541	-102.47756	-0.68233186	0.9938153	5.044874	-9.418662	96.31433	0.37673402	82.60779094696045
