Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-487.32092	8.156827	-464.70093	-499.88113	-476.66806	7.0972533	-464.5501	-489.07632	100.0	100.0	1499	-7.682019	2.9954638	0.34289205	-15.395638	-7.7697477	2.8432686	-0.034239486	-15.46797	-0.038720176	0.9444146	2.3432643	-10.973904	7.641303	3.1010392	3.648589611053467
2	-490.34033	6.7267537	-475.78345	-502.3447	-478.91187	9.348711	-460.39444	-493.71237	100.0	100.0	2999	-24.783024	7.244092	-10.67531	-44.16694	-24.783663	7.243382	-10.64513	-43.665867	-0.29116568	0.8980108	3.68604	-9.157766	24.708572	0.20788117	10.859022378921509
3	-490.86578	6.8753443	-477.99985	-504.7437	-475.49884	23.44493	-411.1684	-496.68982	100.0	100.0	4499	-46.766605	5.567032	-34.276978	-60.52352	-46.76652	5.5666304	-34.13917	-60.10339	-0.48947874	0.9266916	3.7609267	-10.132942	46.74441	0.29360962	18.148921251296997
4	-492.59845	4.8982387	-482.59863	-499.37436	-472.9645	13.345557	-449.79684	-494.8444	100.0	100.0	5999	-62.612213	4.039599	-52.071114	-77.0408	-62.6122	4.040766	-52.12081	-76.968895	-0.5524437	0.93192816	4.925171	-10.152325	62.6151	0.36598805	25.474913835525513
5	-491.4533	5.536905	-473.96292	-498.44815	-481.20605	12.215051	-455.77563	-496.79895	100.0	100.0	7499	-73.74182	2.978576	-65.00693	-83.66682	-73.74181	2.9797382	-65.04381	-83.6676	-0.6030799	0.9259468	4.239524	-9.532193	73.75829	0.40426078	32.83276152610779
6	-489.00726	8.241411	-471.08255	-501.80252	-471.27588	15.749895	-442.89285	-494.98135	100.0	100.0	8999	-81.4223	2.2462564	-74.299904	-90.37525	-81.42232	2.2488744	-74.36087	-90.45685	-0.693611	0.89579207	4.169223	-9.362848	81.45005	0.36879268	40.22624397277832
7	-488.91696	10.326439	-456.621	-499.32864	-473.2666	12.900774	-442.99362	-489.21277	100.0	100.0	10499	-86.717125	1.8242657	-80.819214	-94.23243	-86.717064	1.8283956	-80.628334	-94.555984	-0.75690067	0.87196356	4.2621794	-7.968017	86.747856	0.36922705	47.63641405105591
8	-483.93048	10.362384	-460.23257	-497.4297	-478.37384	10.690127	-453.45407	-492.76288	100.0	100.0	11999	-90.36231	1.5560818	-85.19782	-96.862495	-90.362206	1.5613415	-85.22571	-97.44841	-0.80291224	0.8638414	4.1708994	-9.328583	90.39505	0.3552312	55.17424297332764
9	-484.96942	7.844497	-473.32147	-499.36557	-476.03925	8.926503	-463.0391	-485.7775	100.0	100.0	13499	-92.77466	1.4261181	-88.12367	-99.01544	-92.77467	1.4347649	-88.212006	-98.66016	-0.8207471	0.8668494	4.519714	-9.337629	92.807205	0.34567162	62.75361657142639
10	-483.9644	14.735443	-440.91196	-500.1841	-469.48813	18.566763	-421.30194	-486.0869	100.0	100.0	14999	-94.435776	1.395495	-90.16521	-99.94916	-94.43553	1.4030066	-90.26818	-100.50196	-0.81342655	0.88831604	5.191573	-8.138062	94.46879	0.35191208	70.30351209640503
