Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
30	-391.17868	252.24574	-111.97933	-1134.9825	-577.9318	355.1911	-81.787735	-1351.5078	100.0	100.0	44999	-1081.4686	209.2065	-709.55066	-1968.5417	-1081.4491	209.30469	-704.2003	-1977.9889	1.6606685	1.8009129	14.823311	-11.821038	1079.614	521.63617	211.48882842063904
31	-462.18417	220.10988	-195.6414	-973.14374	-544.8371	399.33197	-232.78455	-1663.499	100.0	100.0	46499	-1073.0393	209.27025	-702.1218	-1971.5874	-1073.024	209.3525	-705.8597	-1978.8104	1.6584252	1.8016312	14.933622	-9.776688	1071.3082	509.73517	218.68149733543396
32	-454.60013	253.86472	-148.34805	-1134.3918	-433.1136	307.77686	-34.860832	-1124.5195	100.0	100.0	47999	-1064.3176	210.5623	-692.4779	-1966.1274	-1064.2903	210.6366	-695.5525	-1973.7599	1.6539845	1.8259296	20.888313	-10.821883	1062.7659	505.8361	225.84690499305725
33	-422.33487	229.95502	-132.34215	-969.9331	-358.67398	195.55647	-41.381752	-774.39026	100.0	100.0	49499	-1055.9885	210.99113	-675.7531	-1967.8864	-1055.9769	211.05145	-677.9658	-1975.4154	1.6426246	1.82064	17.841808	-11.462591	1054.4276	495.498	233.0151228904724
34	-375.55417	134.31133	-69.50833	-624.727	-323.95465	200.59036	-86.29666	-746.4848	100.0	100.0	50999	-1049.7719	211.81676	-663.7466	-1943.483	-1049.7545	211.87207	-670.07367	-1947.628	1.6079538	1.8097627	18.888376	-9.626437	1048.3959	487.98886	240.19724988937378
35	-338.69144	263.51367	-70.17853	-969.6726	-339.45895	129.67946	-139.83498	-606.17883	100.0	100.0	52499	-1042.36	212.0851	-651.0338	-1952.5498	-1042.3451	212.12808	-660.7753	-1949.8608	1.6047213	1.7900511	15.4007	-8.935843	1040.9645	496.68033	247.4036374092102
36	-379.68784	200.95763	-127.466095	-819.2589	-305.57184	189.96072	-106.408806	-723.0829	100.0	100.0	53999	-1031.3	212.89574	-642.2324	-1943.9242	-1031.279	212.9669	-641.0577	-1932.9238	1.6257286	1.817924	15.503022	-9.719471	1029.9333	497.71484	254.53636288642883
37	-354.78467	286.41998	-112.721825	-1291.5675	-282.24817	172.34073	-80.79544	-688.7071	100.0	100.0	55499	-1023.22614	213.67311	-631.76196	-1945.6008	-1023.2129	213.71277	-627.5879	-1932.6506	1.6179395	1.8272278	17.238953	-11.240906	1021.9537	490.00516	261.71946477890015
38	-402.43454	251.70721	-98.71926	-1054.8115	-335.09674	188.43977	-106.478165	-823.92847	100.0	100.0	56999	-1015.8375	215.15878	-620.0076	-1942.1539	-1015.82355	215.1991	-617.5071	-1935.5085	1.643646	1.8262495	15.712928	-10.363656	1014.517	497.5964	268.90319561958313
39	-329.32816	143.64996	-95.46783	-557.8094	-352.05576	230.8259	-139.92012	-963.2109	100.0	100.0	58499	-1006.67426	216.23952	-608.58405	-1910.621	-1006.65485	216.30234	-600.34985	-1912.1624	1.6150038	1.8167644	17.287525	-9.884645	1005.3129	492.4561	276.06581377983093
40	-337.79462	168.49997	-154.43047	-720.46704	-434.00287	233.75098	-158.3634	-890.0334	100.0	100.0	59999	-997.33356	216.11127	-593.28174	-1926.9153	-997.31616	216.16153	-587.35565	-1931.5234	1.6237563	1.8081683	16.31948	-9.396759	996.0052	495.8142	283.30666613578796
41	-474.93646	272.6701	-44.193172	-1231.5146	-339.11624	157.91069	-101.07016	-612.5766	100.0	100.0	61499	-988.431	216.16309	-582.9486	-1931.3739	-988.41846	216.21956	-581.6737	-1926.8822	1.6395555	1.8263535	16.466507	-10.611854	987.134	488.9661	290.648006439209
42	-254.7597	113.97307	-48.059914	-474.3763	-309.8549	199.65067	-51.073635	-754.4117	100.0	100.0	62999	-976.36383	215.893	-571.99835	-1935.1554	-976.3458	215.98073	-561.03876	-1931.9565	1.6477618	1.8391302	17.319407	-11.996199	974.8858	487.20517	297.8657212257385
43	-336.87155	196.92816	-77.30196	-789.96954	-405.19492	302.66202	-120.309494	-1020.5637	100.0	100.0	64499	-965.326	216.14987	-554.5992	-1946.6731	-965.30707	216.23584	-551.79987	-1952.2019	1.6388887	1.8398427	17.797832	-10.469821	964.0486	496.72983	305.07926630973816
44	-488.9957	354.0081	-125.37489	-1412.245	-513.23645	409.90674	-90.66731	-1264.963	100.0	100.0	65999	-956.98047	216.30199	-552.3142	-1937.8604	-956.9632	216.37642	-548.6505	-1955.0408	1.637507	1.8258841	19.562893	-9.0505295	955.74084	497.2225	312.34330582618713
45	-432.2991	261.5194	-187.98651	-1338.8107	-386.48822	176.90909	-77.76777	-717.42175	100.0	100.0	67499	-946.86017	216.34592	-541.16626	-1950.6129	-946.8438	216.40175	-540.72784	-1962.3057	1.6218151	1.8412848	19.177542	-10.042613	945.7422	491.29953	319.5730142593384
46	-420.95425	291.1827	-78.73283	-1146.0474	-382.86072	189.76703	-38.485073	-637.1746	100.0	100.0	68999	-936.21826	216.44125	-533.4835	-1958.5596	-936.2034	216.48944	-534.21594	-1963.6793	1.6108521	1.8526407	18.35606	-11.558664	934.99585	488.08212	326.87883949279785
47	-372.19083	236.64726	-72.56556	-939.6788	-319.4884	183.25877	-97.08809	-756.62964	100.0	100.0	70499	-925.5501	215.02376	-527.58954	-1988.0983	-925.53516	215.08849	-523.04004	-1968.0074	1.6100061	1.8424592	17.188541	-11.626794	924.439	470.90396	334.2481937408447
48	-387.83893	291.62558	-62.55529	-1369.4268	-365.22693	194.30411	-64.42323	-722.9737	100.0	100.0	71999	-915.55145	214.23932	-515.82324	-1951.6074	-915.534	214.27592	-513.004	-1965.2616	1.6067533	1.8238041	16.822243	-8.717589	914.4038	477.1346	341.7049605846405
49	-453.40225	268.05405	-130.34972	-1042.1946	-441.6017	337.24307	-218.32701	-1418.1625	100.0	100.0	73499	-908.16266	213.4757	-511.6883	-1965.4032	-908.14655	213.562	-513.41156	-1951.3451	1.612173	1.8211372	17.465488	-9.146236	907.1302	471.68066	349.1861937046051
50	-303.76123	149.87904	-115.985	-627.7578	-244.35019	103.68946	-106.63349	-407.72894	100.0	100.0	74999	-898.65875	211.7033	-506.84335	-1960.636	-898.638	211.76567	-504.96603	-1937.5084	1.6092424	1.8401659	22.890976	-9.295922	897.6668	468.5628	356.72768664360046
51	-359.47495	226.73927	-102.7746	-913.6155	-339.31326	105.49838	-169.11789	-527.4627	100.0	100.0	76499	-890.67206	211.80322	-497.85886	-1933.9773	-890.6507	211.87984	-501.59778	-1922.2242	1.5714	1.8110378	16.56548	-9.733471	889.797	466.72992	364.22676515579224
52	-306.77618	155.1088	-128.53844	-582.17487	-335.82803	206.2513	-44.898014	-778.1473	100.0	100.0	77999	-883.8465	213.24174	-494.80667	-1928.4316	-883.83154	213.30228	-492.4123	-1915.9117	1.6051444	1.829326	19.680056	-10.522525	882.98267	463.4661	371.7353448867798
53	-271.68402	172.23076	-65.87985	-603.7669	-544.5757	211.2953	-277.9848	-890.29944	100.0	100.0	79499	-872.56256	213.70186	-487.47794	-1954.9108	-872.5438	213.74498	-485.6237	-1898.8674	1.5672843	1.847554	18.439775	-10.047061	871.8549	458.51242	379.39677262306213
54	-331.52292	178.84836	-113.88452	-865.02814	-344.89197	248.0045	-91.31578	-906.051	100.0	100.0	80999	-865.2046	212.90186	-480.84183	-1922.2466	-865.1869	212.96782	-479.01627	-1893.2185	1.5695772	1.8422872	16.826622	-10.446147	864.397	445.58508	387.0671625137329
55	-311.24167	159.05879	-78.55373	-581.12964	-401.89938	124.57733	-226.72906	-665.36975	100.0	100.0	82499	-856.65717	211.7558	-476.02405	-1943.0408	-856.6429	211.78831	-473.60797	-1874.7906	1.5670208	1.8357036	17.454319	-8.923821	855.8846	437.91183	394.7662568092346
56	-294.8311	123.60651	-135.19656	-593.57336	-255.95554	88.508224	-123.8734	-399.5464	100.0	100.0	83999	-850.23065	211.89836	-462.5619	-1896.5762	-850.21655	211.93611	-463.32712	-1859.6147	1.5688057	1.8550711	19.263008	-10.03939	849.3446	438.05283	402.4370822906494
57	-407.7448	191.82849	-106.76055	-866.31305	-374.1103	216.68945	-102.65159	-811.2282	100.0	100.0	85499	-840.57965	210.05338	-454.09903	-1882.78	-840.56445	210.0985	-449.51303	-1850.0331	1.5453734	1.8454533	19.199669	-8.7669	839.88525	433.18158	410.12038946151733
58	-313.99466	128.80342	-92.18035	-482.09937	-242.13542	94.01539	-105.88823	-459.26428	100.0	100.0	86999	-833.91223	210.85852	-446.37424	-1875.5741	-833.90045	210.88713	-444.7398	-1852.65	1.5815066	1.8669442	20.189548	-11.474015	833.09766	429.5081	417.7657940387726
59	-326.38986	197.90413	-47.786667	-784.9651	-268.21375	57.533604	-173.31233	-358.6142	100.0	100.0	88499	-825.6319	211.09267	-436.24942	-1844.3055	-825.6194	211.10191	-435.663	-1815.7755	1.569023	1.8536161	17.337793	-10.415717	824.8282	408.54343	425.37988901138306
