Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
48	-451.88367	16.444859	-418.01028	-477.09726	-439.48233	19.278225	-404.8019	-476.85794	100.0	100.0	71999	-94.92114	3.384361	-83.989006	-107.672905	-94.92108	3.389888	-83.99671	-106.516106	94.77205	0.6971981	307.8105266094208
49	-450.94016	22.092955	-411.52695	-493.13306	-433.56332	26.713793	-372.48767	-474.85977	100.0	100.0	73499	-94.84713	3.3956435	-83.76797	-107.00367	-94.84724	3.4001276	-83.77711	-106.692245	94.687164	0.7025315	313.6198904514313
50	-440.36783	24.90117	-402.70312	-488.20663	-431.49673	34.92586	-362.04797	-477.995	100.0	100.0	74999	-94.7359	3.4416034	-83.560455	-107.35076	-94.73589	3.4469843	-83.64445	-106.698166	94.57588	0.70271957	320.31595611572266
51	-450.47232	19.819597	-407.32098	-480.79044	-434.50146	26.312178	-379.13428	-475.7725	100.0	100.0	76499	-94.62143	3.464542	-83.28748	-107.441864	-94.62144	3.469593	-83.39646	-106.888985	94.45325	0.70945865	326.2691459655762
52	-448.87415	22.100271	-406.4447	-481.95242	-444.45355	28.34957	-385.7207	-491.95972	100.0	100.0	77999	-94.50018	3.4935553	-83.398605	-106.70386	-94.50029	3.4992983	-83.46428	-107.021965	94.33525	0.7162867	332.55874729156494
53	-441.1709	19.826773	-402.20447	-472.57108	-433.91846	24.854082	-401.02725	-487.49753	100.0	100.0	79499	-94.37535	3.5031981	-83.28802	-107.3449	-94.3754	3.5087216	-83.2591	-106.367485	94.22757	0.71529645	340.392942905426
54	-448.8807	19.424349	-413.3943	-472.63403	-443.29004	19.509665	-418.10983	-471.6628	100.0	100.0	80999	-94.238754	3.529269	-83.18153	-106.25452	-94.238686	3.534133	-83.03839	-106.5612	94.079315	0.73020315	347.2551546096802
55	-440.15436	28.998848	-387.40692	-479.51974	-435.28207	28.93587	-360.50766	-465.99948	100.0	100.0	82499	-94.10181	3.5580013	-82.94315	-107.79187	-94.10174	3.5642033	-82.83771	-106.16662	93.93941	0.73551023	354.38661336898804
56	-445.7769	22.697666	-408.48367	-483.1198	-432.02896	40.73877	-353.36847	-493.41055	100.0	100.0	83999	-93.975555	3.5963848	-82.80491	-107.23888	-93.97553	3.6027234	-82.49769	-106.53874	93.80823	0.7437524	361.4316146373749
57	-441.77347	22.382076	-384.30502	-464.35388	-437.17538	24.135998	-387.95013	-473.29456	100.0	100.0	85499	-93.874794	3.6241546	-82.68348	-106.75884	-93.87458	3.6285996	-82.649864	-106.46277	93.716064	0.75300074	368.21234250068665
58	-438.2657	25.761335	-398.28427	-486.68063	-417.06876	40.140903	-313.40314	-455.45267	100.0	100.0	86999	-93.72556	3.6781468	-82.475655	-108.564735	-93.72577	3.6835332	-82.326385	-106.90489	93.566696	0.75112474	375.2279374599457
59	-451.5241	22.765354	-414.1573	-485.59457	-407.22775	37.636692	-332.88492	-464.16586	100.0	100.0	88499	-93.60135	3.7031865	-82.06926	-107.36241	-93.601326	3.710872	-81.97779	-106.31455	93.425896	0.75025445	381.32700204849243
60	-441.45404	25.507019	-389.25854	-479.5219	-413.11093	21.322763	-386.9004	-448.76123	100.0	100.0	89999	-93.49469	3.7350771	-81.78174	-107.66818	-93.49464	3.7422333	-81.63103	-106.63509	93.324104	0.7561009	387.4767427444458
61	-452.9212	25.753584	-393.37296	-490.06873	-418.35156	32.092484	-338.2878	-446.2511	100.0	100.0	91499	-93.34757	3.776184	-81.6936	-109.32102	-93.34745	3.7817376	-81.689285	-106.34145	93.16399	0.7637218	393.5553867816925
62	-446.19135	24.197865	-387.27615	-478.2838	-435.33594	30.016384	-384.40384	-482.81378	100.0	100.0	92999	-93.23291	3.8003187	-81.6499	-107.49387	-93.23302	3.8068852	-81.51656	-106.23488	93.06381	0.754773	400.4342873096466
63	-446.02365	24.22608	-382.43866	-491.39996	-436.16562	41.549343	-356.70154	-477.52695	100.0	100.0	94499	-93.11771	3.8285217	-81.47408	-108.659164	-93.117546	3.834682	-81.36642	-107.39359	92.944435	0.7771644	406.46497917175293
64	-439.4617	17.235798	-397.74115	-464.40167	-431.04776	21.8746	-394.52325	-461.442	100.0	100.0	95999	-92.98874	3.871749	-81.213486	-108.69674	-92.98872	3.8792212	-81.17734	-107.207306	92.79486	0.7728249	412.5925323963165
65	-430.35092	33.42202	-351.24066	-482.6665	-417.67987	35.959736	-354.67526	-462.43423	100.0	100.0	97499	-92.85968	3.8939838	-81.14309	-106.63526	-92.85974	3.8997543	-80.98014	-106.12898	92.68616	0.76458913	418.5881841182709
66	-448.7864	20.077023	-411.07718	-483.04688	-410.2857	20.293756	-372.7957	-445.7125	100.0	100.0	98999	-92.75249	3.9238858	-81.06142	-108.12461	-92.75242	3.9305654	-80.93094	-107.3472	92.58295	0.77632093	424.62672686576843
67	-447.60123	13.095479	-414.36603	-464.2411	-419.88858	27.388212	-369.1188	-458.25348	100.0	100.0	100499	-92.62364	3.949837	-80.94228	-107.46888	-92.62355	3.9559195	-80.51699	-106.67394	92.42444	0.78057575	430.21719884872437
68	-442.81265	16.636957	-414.465	-470.7268	-422.72974	44.998924	-338.39514	-463.16086	100.0	100.0	101999	-92.5235	3.9265878	-80.82948	-107.567986	-92.52358	3.9336584	-80.473274	-106.373055	92.341125	0.776242	439.00550293922424
69	-428.95438	42.556816	-310.03027	-468.91815	-405.72382	28.812073	-348.9231	-443.63702	100.0	100.0	103499	-92.4088	3.9406054	-80.74608	-107.04261	-92.40852	3.9479773	-80.32378	-106.476494	92.22959	0.7861428	446.77816581726074
70	-421.06595	28.07718	-363.14505	-472.16464	-420.60214	29.344534	-380.18088	-461.08725	100.0	100.0	104999	-92.31398	3.9963005	-80.4515	-108.33554	-92.31437	4.0031366	-80.04046	-107.489655	92.150604	0.787531	453.86775946617126
71	-434.85745	26.926826	-366.55325	-478.62863	-399.19458	36.226208	-331.47855	-442.90076	100.0	100.0	106499	-92.186806	4.032479	-80.38862	-107.22455	-92.186676	4.0395136	-80.04025	-106.589935	92.007126	0.79389334	462.71325302124023
72	-419.50858	39.222195	-335.94046	-481.79095	-412.12534	69.992836	-239.80948	-490.31882	100.0	100.0	107999	-92.068	4.0887694	-80.24422	-107.82054	-92.06797	4.0959773	-79.91618	-107.29016	91.902115	0.7949493	469.7852113246918
73	-441.1202	15.023255	-404.59998	-468.48767	-418.49652	62.41648	-243.3949	-484.58987	100.0	100.0	109499	-91.93318	4.1364846	-80.00182	-107.48524	-91.933136	4.143514	-79.70165	-107.41803	91.75681	0.80443853	477.22856974601746
74	-431.43118	26.168135	-361.29886	-470.67297	-411.2238	68.289246	-251.6765	-467.90768	100.0	100.0	110999	-91.82288	4.186393	-79.96239	-106.621994	-91.82278	4.193748	-79.42738	-107.30174	91.63996	0.80390626	488.1021225452423
75	-421.66687	39.22853	-334.81845	-465.43362	-419.41376	33.032333	-345.89413	-473.2763	100.0	100.0	112499	-91.70046	4.236821	-79.583496	-109.857704	-91.70044	4.242975	-79.115234	-109.024765	91.53044	0.8132098	495.3221757411957
76	-440.70358	39.348667	-318.4008	-470.4302	-437.34796	25.771736	-393.0467	-468.6724	100.0	100.0	113999	-91.55371	4.2832146	-79.46551	-107.07387	-91.55369	4.290421	-78.92936	-107.29996	91.35444	0.82205796	502.4514799118042
77	-432.19098	39.055916	-323.07944	-505.26306	-413.95273	45.42631	-324.673	-472.4998	100.0	100.0	115499	-91.49059	4.323869	-79.25404	-109.066216	-91.49056	4.331276	-78.85527	-108.06155	91.29969	0.8163074	509.2957236766815
78	-445.88727	19.528765	-406.3314	-481.0183	-386.88864	51.3866	-315.68	-472.69156	100.0	100.0	116999	-91.420425	4.339695	-79.17756	-109.13803	-91.420395	4.3468294	-78.59409	-107.599174	91.24931	0.82462907	517.0903887748718
79	-431.5713	32.628582	-334.2125	-468.512	-413.91788	42.236244	-312.8896	-470.99927	100.0	100.0	118499	-91.3572	4.388401	-78.95827	-108.65876	-91.357285	4.3964868	-78.74741	-107.58544	91.182625	0.8405301	524.0921266078949
