Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-489.95078	8.075677	-471.55316	-497.83844	-474.3161	10.111113	-447.2493	-484.96744	100.0	100.0	1499	-7.7249513	3.0146058	0.33880687	-14.404186	-7.8153806	2.8565543	0.0015865266	-14.478461	-0.07574781	0.9378583	1.9250453	-10.558751	7.6946993	3.1612797	3.6166908740997314
2	-490.91507	8.295012	-472.60385	-503.35565	-483.75763	7.2214255	-468.84344	-492.16528	100.0	100.0	2999	-24.865698	7.215513	-10.661512	-41.01365	-24.866386	7.214934	-10.679484	-41.273476	-0.3053033	0.8995565	2.9342246	-9.436691	24.793812	0.18183877	10.657799243927002
3	-488.0744	11.095495	-458.68597	-499.83014	-482.2707	13.703511	-449.69785	-499.05118	100.0	100.0	4499	-46.74998	5.472215	-33.931168	-61.225258	-46.749935	5.471947	-33.99534	-61.333492	-0.46529108	0.946379	4.3487782	-10.4539	46.718304	0.2523284	17.790119886398315
4	-490.8912	13.110415	-450.93958	-503.61407	-484.69806	9.745385	-462.51505	-495.597	100.0	100.0	5999	-62.53237	3.9870737	-51.450302	-73.05426	-62.53248	3.9865282	-51.39911	-73.305176	-0.5424369	0.9434238	4.1318307	-9.406852	62.5285	0.31296453	24.939117431640625
5	-493.12143	5.149152	-482.23334	-502.4608	-469.3684	14.168054	-446.67807	-491.72415	100.0	100.0	7499	-73.509415	2.8646994	-64.379684	-82.305214	-73.50948	2.8651972	-64.28054	-81.54359	-0.5304291	0.9623506	4.2077684	-9.186573	73.51029	0.38013232	32.014750242233276
6	-491.99033	6.317908	-481.45947	-505.57278	-474.56577	12.86123	-453.3627	-494.53275	100.0	100.0	8999	-81.17326	2.1728563	-72.83234	-88.13028	-81.1731	2.1738942	-72.75765	-88.19752	-0.60908943	0.94403464	3.3907046	-9.434717	81.18828	0.39059284	39.06388735771179
7	-490.62045	7.20993	-467.82153	-499.36322	-473.1307	15.001597	-444.75507	-491.3108	100.0	100.0	10499	-86.56939	1.7029045	-79.46204	-93.84751	-86.5693	1.7068504	-79.22131	-94.29435	-0.6278783	0.94059414	3.7823482	-8.824316	86.59061	0.40312004	46.21017599105835
8	-484.65637	9.565293	-464.3424	-499.91644	-474.87042	12.618321	-450.9043	-489.41278	100.0	100.0	11999	-90.25697	1.4041493	-83.77434	-95.918106	-90.25696	1.4096227	-83.88439	-96.51119	-0.6877092	0.9253622	4.691675	-10.07663	90.28267	0.3761715	53.49748611450195
9	-482.57346	15.88315	-435.38766	-500.3596	-479.56332	8.34127	-465.85587	-491.65903	100.0	100.0	13499	-92.72915	1.250888	-86.48474	-98.2582	-92.729126	1.2603195	-86.492805	-98.47269	-0.7214425	0.92662376	4.5590167	-8.6315155	92.76086	0.36655268	60.768083572387695
10	-481.05685	14.427799	-451.65857	-500.99353	-468.68927	17.105621	-444.78436	-501.58188	100.0	100.0	14999	-94.37689	1.2048177	-88.403564	-99.60409	-94.376816	1.2179303	-88.63701	-100.27041	-0.7178999	0.94640523	4.7219706	-7.818864	94.40822	0.37285343	68.11878943443298
11	-483.46503	10.766544	-456.7625	-498.21695	-481.1253	10.815573	-459.48035	-495.03815	100.0	100.0	16499	-95.47675	1.2288187	-89.86342	-100.518486	-95.476616	1.2442963	-89.75515	-100.932014	-0.69711107	0.97100455	4.570787	-11.492834	95.50613	0.38362208	75.42272138595581
12	-481.59796	10.912645	-451.34927	-495.38443	-476.1657	20.473661	-435.15005	-502.91104	100.0	100.0	17999	-96.18503	1.2471066	-91.05316	-101.133896	-96.18493	1.2622916	-90.79312	-101.67473	-0.6675079	1.0077332	4.915587	-8.81386	96.20843	0.3949995	82.73366904258728
13	-476.7231	10.919455	-455.12927	-493.98163	-451.2233	42.36005	-337.4118	-487.35876	100.0	100.0	19499	-96.5911	1.2879469	-91.46814	-101.68969	-96.5911	1.3024832	-91.170204	-102.14184	-0.64609224	1.0303397	5.289926	-10.32522	96.611176	0.39132303	89.96810793876648
14	-477.73358	13.469776	-447.4997	-494.82574	-468.73227	21.000881	-431.663	-496.84814	100.0	100.0	20999	-96.82458	1.3373147	-92.26704	-101.948326	-96.82451	1.3517774	-92.03304	-102.841385	-0.6151548	1.057595	4.9940286	-9.9650135	96.84146	0.3967761	97.23975110054016
15	-476.75482	9.39098	-462.59274	-496.88962	-451.26825	27.143023	-418.68985	-498.6011	100.0	100.0	22499	-96.90921	1.3879569	-92.628265	-102.30597	-96.90914	1.4021262	-92.23243	-103.38878	-0.6081056	1.0644805	7.277811	-7.8264313	96.926094	0.39081883	104.52467107772827
16	-475.76038	13.1269655	-448.252	-499.7174	-454.77963	33.533443	-380.3596	-488.19824	100.0	100.0	23999	-96.928406	1.4530597	-92.594345	-102.58182	-96.92831	1.4692308	-92.52277	-102.9906	-0.59021163	1.0797343	4.7790146	-10.430962	96.94425	0.3893134	111.85274815559387
17	-470.32562	21.319061	-404.34467	-497.78293	-440.4807	30.191008	-376.70212	-480.14996	100.0	100.0	25499	-96.911674	1.5010855	-92.73714	-102.798615	-96.91169	1.5166032	-92.445244	-102.8955	-0.5882894	1.0835696	5.254368	-8.505472	96.93099	0.39927393	119.46804714202881
18	-476.0314	13.963118	-441.4551	-499.582	-454.85605	23.546772	-391.63278	-476.15625	100.0	100.0	26999	-96.86661	1.5769902	-92.58078	-103.28873	-96.86645	1.5939671	-92.263695	-102.994194	-0.58793867	1.0842677	5.459237	-8.943201	96.88996	0.40854564	126.82710814476013
19	-467.21872	16.761076	-427.86423	-497.51068	-438.1267	49.48007	-329.66107	-488.92395	100.0	100.0	28499	-96.81051	1.6553307	-92.0112	-103.40735	-96.81041	1.6743798	-91.97356	-103.284325	-0.56984454	1.1000153	5.1307306	-8.423638	96.83471	0.43132478	134.17703700065613
20	-467.8756	13.8267145	-441.9163	-491.06277	-449.67978	28.009453	-395.998	-484.11746	100.0	100.0	29999	-96.740295	1.7353342	-91.48484	-103.73752	-96.74021	1.7545618	-91.37521	-103.2177	-0.53132045	1.1298306	5.6304884	-7.9467554	96.76465	0.44233155	141.5398850440979
21	-465.83597	10.023712	-446.176	-486.90906	-463.54004	30.947771	-384.1187	-493.645	100.0	100.0	31499	-96.59035	1.7963183	-90.77739	-103.66655	-96.59025	1.8104075	-90.85839	-103.51818	-0.47915897	1.162474	5.503703	-10.721464	96.60102	0.44687214	148.91116404533386
22	-457.89783	19.84462	-413.93655	-491.85922	-422.6897	34.84057	-346.2942	-465.01205	100.0	100.0	32999	-96.36964	1.8837664	-90.27565	-103.79792	-96.36958	1.8958638	-90.10159	-103.763054	-0.4219133	1.2009281	5.7611427	-9.02964	96.37217	0.45603856	156.30938601493835
23	-444.98846	23.397295	-411.6008	-494.60437	-436.05777	42.11044	-331.44073	-483.8154	100.0	100.0	34499	-96.09207	1.9675727	-89.64105	-104.29403	-96.09204	1.9777582	-89.78037	-103.64618	-0.35892916	1.2290552	6.06076	-9.482124	96.09058	0.48846292	163.64463424682617
24	-447.42447	23.048393	-398.4543	-483.75525	-399.53754	37.822853	-316.14026	-450.519	100.0	100.0	35999	-95.7533	2.0547438	-89.20141	-104.91815	-95.75336	2.0652874	-89.078026	-104.094955	-0.27404952	1.2757552	6.9455595	-8.923884	95.74479	0.52770126	170.97169661521912
