Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
20	-1362.2698	1461.8129	-135.38417	-4864.577	-1873.6432	1555.8043	-407.83298	-5124.934	100.0	100.0	29999	-3359.9802	1124.6407	-1329.3972	-7922.847	-3360.0276	1123.654	-1333.6785	-8042.7915	3.7337904	2.5313818	33.536415	-12.010549	3351.789	11870.292	158.3193154335022
21	-1581.503	1440.2119	-100.77561	-4712.5796	-506.91635	243.70389	-222.74576	-1122.9808	100.0	100.0	31499	-3394.674	1182.1729	-1325.4033	-8037.5986	-3394.633	1181.5782	-1293.3715	-8333.488	3.7240455	2.5388975	27.017445	-10.333858	3386.8232	12051.534	166.59413504600525
22	-1935.2518	1634.6718	-221.5276	-5287.206	-1261.8591	941.5366	-156.87067	-3655.0317	100.0	100.0	32999	-3412.736	1235.79	-1296.267	-8251.02	-3412.756	1235.0859	-1274.105	-8438.297	3.6778817	2.4216144	30.684155	-7.9577565	3405.8506	11970.244	174.77087545394897
23	-1562.2318	1374.2056	-30.82859	-4805.7	-2262.4521	1156.8259	-713.54254	-4238.517	100.0	100.0	34499	-3452.7837	1291.7852	-1280.0786	-8397.988	-3452.787	1291.2006	-1268.4608	-8602.503	3.6948013	2.4257324	27.510464	-8.59715	3445.6194	12033.613	182.85746884346008
24	-1412.1287	739.15985	-197.23175	-3056.5203	-1265.8547	1038.9481	-207.78471	-3673.507	100.0	100.0	35999	-3475.192	1322.1941	-1241.8037	-8443.856	-3475.219	1321.6835	-1237.0612	-8648.346	3.7098858	2.4607713	27.84666	-10.153696	3468.2585	11898.218	191.08192563056946
25	-1058.0814	1038.7249	-90.04414	-4109.935	-745.25757	476.97736	-102.18647	-1479.2449	100.0	100.0	37499	-3478.2385	1345.7759	-1203.5416	-8599.639	-3478.2307	1345.2732	-1199.8455	-8686.172	3.691345	2.440601	31.586174	-7.149437	3470.7407	11685.12	199.73521947860718
26	-997.04816	502.97983	-256.87494	-1835.8481	-978.48535	1043.2366	-77.94761	-3822.2222	100.0	100.0	38999	-3462.758	1361.6051	-1182.1825	-8562.548	-3462.7812	1361.1228	-1186.3091	-8673.234	3.6916146	2.4531014	30.630465	-7.2649183	3455.5828	11565.906	208.2091944217682
27	-833.1035	642.1392	-26.300938	-2259.215	-829.41614	554.8601	-326.3604	-2261.705	100.0	100.0	40499	-3437.1272	1364.145	-1151.1816	-8650.223	-3437.1172	1363.7828	-1156.9535	-8717.776	3.6818438	2.4361727	26.872719	-8.346231	3430.415	11415.242	216.46217918395996
28	-904.8732	599.7845	-281.75684	-2533.101	-1192.9657	806.7254	-319.36722	-2783.1594	100.0	100.0	41999	-3423.3345	1371.4124	-1117.8824	-8765.373	-3423.3555	1370.8706	-1146.15	-8823.529	3.695868	2.45005	29.044277	-8.26756	3416.4807	11313.471	224.3256437778473
29	-834.32837	437.264	-222.3638	-1535.7253	-1014.7274	1033.1821	-193.90431	-3263.9404	100.0	100.0	43499	-3398.3	1371.915	-1087.8331	-8710.215	-3398.3247	1371.4467	-1108.2831	-8795.937	3.7164278	2.4303107	35.40234	-7.617754	3391.7747	11042.275	232.6917369365692
30	-945.6366	774.3637	-217.68954	-3020.7188	-1040.1063	543.3862	-230.68568	-2161.746	100.0	100.0	44999	-3375.4055	1367.6467	-1059.1908	-8808.664	-3375.3816	1367.2664	-1097.4297	-8859.749	3.711205	2.4534378	30.029266	-11.274975	3368.9514	10818.386	241.51836943626404
31	-840.73224	427.2344	-324.18622	-1537.2831	-943.98645	615.6111	-111.87465	-2097.2117	100.0	100.0	46499	-3341.1301	1367.2717	-1061.1952	-8835.748	-3341.1165	1366.9441	-1132.0962	-8836.806	3.661008	2.4399397	35.490566	-9.342076	3334.86	10558.278	249.17097878456116
32	-942.4728	683.77747	-149.02512	-2601.0198	-1293.2695	663.94727	-210.60875	-2190.4292	100.0	100.0	47999	-3311.3176	1362.429	-1103.3353	-8860.255	-3311.2847	1362.186	-1123.2557	-8894.671	3.6682308	2.4371245	45.48873	-8.872693	3305.5557	10633.299	256.83818316459656
33	-840.3279	529.36896	-128.41733	-2182.7917	-1153.2803	1057.2957	-367.65152	-4072.414	100.0	100.0	49499	-3285.3147	1356.4559	-1107.7172	-8773.322	-3285.328	1356.1216	-1136.4485	-8858.062	3.6921742	2.4909441	32.268642	-10.032358	3279.792	10420.148	264.42275643348694
34	-927.6275	825.5387	-253.48381	-3797.5034	-864.0206	720.10754	-312.8256	-2813.1565	100.0	100.0	50999	-3252.8113	1344.4553	-1109.9276	-8804.277	-3252.8005	1344.294	-1146.3058	-8814.711	3.694428	2.5045834	32.343285	-8.509684	3246.9897	10245.716	271.7508747577667
35	-910.46234	651.5001	-130.19736	-2195.5398	-1401.2842	813.582	-481.12375	-3217.4246	100.0	100.0	52499	-3216.692	1348.57	-1095.2443	-8653.732	-3216.6663	1348.3729	-1089.096	-8764.117	3.6391337	2.4677505	28.59535	-7.0791326	3212.0212	10112.74	279.3356957435608
36	-1022.33453	886.00806	-212.31616	-3491.8381	-1231.961	1467.1958	-147.72197	-4591.245	100.0	100.0	53999	-3164.7412	1336.7413	-1044.0853	-8811.682	-3164.7307	1336.4497	-1065.7161	-8838.905	3.6148813	2.4894223	33.752716	-8.529575	3160.4287	9749.35	287.4604365825653
37	-1063.1191	786.73425	-45.468185	-3443.2034	-1553.9658	1042.4856	-130.2905	-3209.339	100.0	100.0	55499	-3145.7878	1343.8981	-1038.9799	-8739.983	-3145.7427	1343.7625	-1054.6777	-8773.593	3.6388807	2.520215	38.014874	-9.632555	3141.3486	9760.207	295.46114444732666
