Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-491.74426	7.4084535	-477.83072	-502.0665	-482.96152	10.44305	-455.80197	-493.80972	100.0	100.0	1499	-7.9407625	3.231065	0.33821186	-18.757767	-8.032073	3.0724657	0.016291022	-18.615868	-0.050420936	0.9445623	3.466144	-9.861799	7.9066854	3.273559	3.7529585361480713
2	-495.0045	3.8362324	-485.2301	-500.66818	-473.5747	11.033402	-452.6261	-490.36075	100.0	100.0	2999	-29.004704	9.644046	-10.999961	-53.85649	-29.005724	9.642812	-11.153515	-53.781075	-0.2767005	0.902659	3.3436031	-9.423958	28.936182	0.19743185	11.105852603912354
3	-487.72748	8.642882	-471.80774	-502.47394	-479.05533	8.043067	-465.84232	-491.43198	100.0	100.0	4499	-62.414227	9.729028	-42.255013	-85.84181	-62.414314	9.728646	-42.3256	-86.38454	-0.3500852	0.9812416	3.6024845	-9.750987	62.397236	0.34136227	18.495489835739136
4	-492.46658	5.4169984	-481.22092	-499.64886	-469.10626	15.190393	-434.63962	-485.71783	100.0	100.0	5999	-95.47065	9.618965	-74.64331	-117.442345	-95.47069	9.618031	-74.87754	-118.258095	-0.29192847	1.039651	4.788327	-9.91497	95.47844	0.5365404	25.85404348373413
5	-490.94565	4.167272	-480.7387	-498.16922	-472.81046	16.401854	-450.23944	-497.31607	100.0	100.0	7499	-127.71592	9.322378	-107.42344	-149.53342	-127.715904	9.321924	-107.27079	-150.01581	-0.2716421	1.07639	4.8047748	-9.626838	127.74806	0.6643427	33.18981051445007
6	-489.77948	5.342169	-480.45468	-497.02194	-483.3431	7.606986	-468.25766	-494.02545	100.0	100.0	8999	-159.10696	9.143278	-139.35092	-181.39137	-159.10681	9.143738	-139.04909	-181.69899	-0.3398305	1.077294	4.9265494	-9.78284	159.17694	0.80191493	40.56971597671509
7	-487.04004	8.552696	-470.7486	-499.84167	-473.1126	17.971851	-436.92563	-496.94705	100.0	100.0	10499	-189.74693	8.918884	-170.14468	-212.45662	-189.74696	8.9181595	-170.11107	-212.64848	-0.38823137	1.0818833	6.1703935	-10.758292	189.85048	0.87946177	47.93920016288757
8	-477.45663	11.11122	-458.35507	-495.31915	-477.39218	14.279252	-446.8089	-494.47638	100.0	100.0	11999	-219.3021	8.658532	-199.072	-241.30295	-219.30208	8.658612	-199.60774	-241.55005	-0.44437438	1.06	6.623104	-10.700671	219.43362	0.9032844	55.44595003128052
9	-486.19003	7.6777816	-470.17792	-500.08633	-469.8133	20.94279	-419.45456	-489.56708	100.0	100.0	13499	-247.87317	8.435275	-227.93759	-270.90204	-247.87299	8.434712	-228.21764	-269.67157	-0.47044027	1.0499669	5.8794937	-9.804484	248.0253	0.9751757	62.94690465927124
10	-483.4371	10.582421	-460.36136	-495.52127	-472.65756	5.012773	-463.28674	-480.89807	100.0	100.0	14999	-275.4813	8.2361555	-255.51248	-297.94833	-275.48126	8.235149	-256.1167	-298.14822	-0.4537729	1.0728207	5.9629045	-9.317968	275.64642	1.0486869	70.50753855705261
11	-475.34756	9.1185055	-457.76266	-495.61035	-463.5633	18.269594	-431.68726	-490.44055	100.0	100.0	16499	-302.1319	7.995228	-281.9189	-325.63422	-302.13208	7.993947	-282.538	-324.90012	-0.4231899	1.1040645	6.4443955	-10.631	302.31116	1.1463845	78.00271677970886
12	-475.1206	11.216209	-453.37363	-493.0656	-470.43375	15.731897	-443.13586	-494.5194	100.0	100.0	17999	-327.74057	7.761683	-307.43896	-350.87497	-327.7405	7.7576222	-307.96188	-350.96994	-0.41604584	1.1090604	6.856057	-8.725216	327.92728	1.207339	85.56384229660034
13	-472.2559	16.838467	-417.69476	-486.8279	-469.22272	19.688002	-435.47726	-490.06274	100.0	100.0	19499	-352.41238	7.560846	-331.75195	-375.46075	-352.4122	7.5588703	-331.88712	-375.843	-0.42112273	1.1097476	5.90623	-9.934495	352.61118	1.273273	93.07310724258423
