Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
38	-190.5093	2.6230938	-183.16022	-195.09941	-190.27396	2.6195645	-186.13792	-196.02077	100.0	100.0	56999	-25.633883	0.28332785	-24.627066	-26.988981	-25.633883	0.28450495	-24.593163	-26.919235	-1.3669548	0.17055571	-0.7755108	-5.620857	24.983547	0.04357543	277.80539774894714
39	-188.86053	2.7939937	-182.06865	-191.94656	-191.84642	0.9865862	-190.40019	-193.31987	100.0	100.0	58499	-25.632746	0.28478512	-24.64609	-27.008236	-25.632776	0.28521883	-24.672632	-27.003838	-1.366487	0.1666595	-0.935889	-4.9392385	24.98101	0.04349472	285.4010705947876
40	-191.4417	1.8825126	-188.54651	-194.93842	-191.08182	2.700943	-186.33557	-194.5215	100.0	100.0	59999	-25.625591	0.28446913	-24.633377	-26.996616	-25.625565	0.28517807	-24.653778	-26.871025	-1.3668702	0.16619089	-0.8858378	-5.4369626	24.974266	0.043182433	292.99483847618103
41	-189.69583	1.9122572	-187.04964	-192.85307	-190.99551	1.9201887	-185.8373	-192.67026	100.0	100.0	61499	-25.622068	0.2858313	-24.59347	-27.015808	-25.622078	0.28675503	-24.613518	-26.875418	-1.3672833	0.16691262	-0.8886266	-6.163437	24.970402	0.045574017	300.5960433483124
42	-190.79764	1.9260072	-186.86575	-194.23409	-190.01772	3.3923035	-182.24495	-194.85213	100.0	100.0	62999	-25.62277	0.28712404	-24.553047	-26.937307	-25.622784	0.28734198	-24.640474	-26.9642	-1.3664204	0.16766363	-0.9293666	-8.329124	24.971432	0.042503487	308.15256214141846
43	-190.90176	2.108419	-187.28227	-196.17552	-191.96484	2.8383477	-184.91211	-195.82382	100.0	100.0	64499	-25.622972	0.2880749	-24.592232	-27.139196	-25.622967	0.28901657	-24.576689	-26.892857	-1.3673351	0.16723269	-0.8704035	-6.2369976	24.971354	0.044545114	315.7708249092102
44	-190.41937	2.1714344	-183.51393	-193.07779	-190.97151	1.9810963	-187.41704	-194.3178	100.0	100.0	65999	-25.623257	0.28947634	-24.601593	-26.898335	-25.623278	0.28998813	-24.611801	-26.885168	-1.3666646	0.16718599	-0.9470525	-6.0559697	24.971844	0.04408046	323.41247057914734
45	-190.14552	1.715983	-186.28793	-193.88261	-188.6036	3.4060786	-183.91014	-194.90541	100.0	100.0	67499	-25.623184	0.28777486	-24.550653	-26.951756	-25.62318	0.28880894	-24.564741	-26.947845	-1.366871	0.16899452	-0.8992181	-5.1788893	24.971582	0.04269802	331.0260920524597
46	-191.087	1.7127705	-188.50449	-194.8422	-189.08568	4.509482	-183.03741	-199.19496	100.0	100.0	68999	-25.617104	0.28801587	-24.529697	-27.15298	-25.617117	0.28900725	-24.601835	-26.923075	-1.3668928	0.16605778	-0.7956774	-5.4811945	24.965244	0.04226622	338.83996629714966
47	-188.68895	2.1702895	-183.18665	-191.69348	-191.1679	2.831854	-186.19994	-195.12837	100.0	100.0	70499	-25.612696	0.29133156	-24.59832	-26.85788	-25.612696	0.29240108	-24.57959	-26.82338	-1.3671441	0.16893658	-0.79736185	-6.8335724	24.960579	0.043669008	346.5563385486603
48	-191.64389	1.92137	-189.07016	-196.75381	-189.94637	3.072943	-182.50964	-194.37503	100.0	100.0	71999	-25.608652	0.29308295	-24.609125	-27.126112	-25.608643	0.29420054	-24.558104	-27.027292	-1.3669146	0.16543543	-0.8878958	-5.02351	24.955484	0.04212032	354.3360598087311
49	-190.78215	1.4192635	-187.82655	-193.91898	-191.17702	2.689267	-186.61174	-194.54103	100.0	100.0	73499	-25.600576	0.29593286	-24.530981	-26.981499	-25.60061	0.29720595	-24.488634	-26.873922	-1.3674632	0.16804518	-0.9226501	-5.1756487	24.94683	0.043825578	362.1133921146393
50	-190.24644	1.9199039	-186.1137	-193.28708	-191.41422	2.3602357	-185.91487	-194.52913	100.0	100.0	74999	-25.594378	0.2960749	-24.556198	-27.10728	-25.594397	0.29683095	-24.49993	-27.125237	-1.3668844	0.16569437	-0.8779223	-4.335018	24.941355	0.041788127	369.97819900512695
51	-190.60526	1.3524325	-187.75154	-193.14871	-190.73921	2.6866376	-184.20566	-194.88316	100.0	100.0	76499	-25.593203	0.29795232	-24.467442	-27.111351	-25.593225	0.2984862	-24.387938	-26.860437	-1.3663858	0.16693678	-0.93393254	-5.5615044	24.939844	0.0422832	377.85053515434265
52	-190.61388	1.6367614	-188.42749	-194.20393	-191.25119	3.1770508	-185.81046	-198.67471	100.0	100.0	77999	-25.58561	0.29757228	-24.480423	-27.004883	-25.58562	0.29902855	-24.51013	-27.147686	-1.3667624	0.16811818	-0.88041186	-6.7963834	24.931807	0.042600386	385.78747153282166
53	-189.9239	1.7540609	-185.39552	-191.60416	-190.37283	2.3072426	-186.55573	-193.95642	100.0	100.0	79499	-25.579033	0.30132696	-24.262493	-27.045324	-25.579021	0.3021398	-24.192959	-26.935354	-1.3671681	0.16774635	-0.8976555	-6.459442	24.925125	0.042511247	393.8059985637665
