Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-191.40356	3.828283	-181.37627	-196.21869	-190.1331	6.793452	-174.87721	-198.58052	100.0	100.0	1499	-2.5682123	0.8040625	0.34333345	-4.500164	-2.581873	0.7691203	0.01651229	-4.503251	-1.3587056	0.20154893	0.4445958	-5.848382	1.9432824	0.15434182	3.737442970275879
2	-187.82188	5.849761	-175.5898	-197.00432	-193.42023	3.6065516	-185.87653	-196.49516	100.0	100.0	2999	-8.116658	2.5379827	-3.1307447	-13.908203	-8.116555	2.5382223	-3.1148617	-13.808947	-1.3645451	0.17951855	-0.5980692	-4.9027967	7.490959	0.101789266	11.007449865341187
3	-188.46957	5.1412654	-173.33586	-195.22423	-189.64743	7.6367598	-174.49394	-199.88518	100.0	100.0	4499	-16.922703	2.6254456	-10.344895	-23.812298	-16.922672	2.625233	-10.372987	-23.924105	-1.3634806	0.17914979	-0.22499752	-5.923693	16.332504	0.15947637	18.262508153915405
4	-189.17412	5.1438603	-177.05702	-195.68593	-189.9866	6.180203	-173.02435	-195.36443	100.0	100.0	5999	-25.724062	2.6594663	-18.053598	-34.17526	-25.723978	2.6601446	-18.023825	-33.521717	-1.3612069	0.18817738	-0.16483498	-6.840773	25.150967	0.20825294	25.44696044921875
5	-190.47507	4.186709	-182.58368	-195.8033	-184.31894	9.320133	-160.44585	-195.93816	100.0	100.0	7499	-34.307564	2.730361	-26.483187	-42.501236	-34.30746	2.7312465	-26.480747	-42.832237	-1.3582181	0.20065865	0.015580416	-6.568141	33.7492	0.2570653	32.638113021850586
6	-189.54634	3.160637	-184.50076	-194.81026	-193.46548	4.7386518	-183.86725	-199.99615	100.0	100.0	8999	-42.855732	2.7874568	-34.61132	-53.12584	-42.855755	2.7875583	-34.576855	-53.169403	-1.3556659	0.21903709	-0.14269495	-5.8961563	42.30895	0.3081378	39.88062000274658
7	-190.8201	3.5855613	-181.56465	-196.63496	-185.80011	9.233404	-165.61774	-196.38208	100.0	100.0	10499	-51.091843	2.8050044	-42.509533	-61.988674	-51.09186	2.805672	-42.351463	-62.572567	-1.3489361	0.23987721	0.15861368	-5.159874	50.554405	0.3469531	47.236202239990234
8	-190.0075	4.6387067	-179.57826	-196.67062	-185.09772	16.933119	-135.69241	-199.53522	100.0	100.0	11999	-59.045193	2.794864	-50.258633	-70.25294	-59.045013	2.7956634	-50.245075	-70.25485	-1.3460017	0.25889942	0.20327687	-7.4160094	58.510113	0.36418667	54.69225525856018
9	-189.00557	5.6138062	-175.71776	-197.88216	-191.18959	8.475834	-169.27428	-199.08678	100.0	100.0	13499	-66.7016	2.7791662	-57.419395	-78.33201	-66.70136	2.779486	-57.55646	-77.92702	-1.3454899	0.25962794	0.3796866	-5.3789787	66.172615	0.3886196	62.11512064933777
10	-189.72299	5.7485514	-175.7308	-197.69159	-183.96402	7.844095	-166.3112	-195.06122	100.0	100.0	14999	-74.11978	2.7431412	-64.59536	-85.37542	-74.1199	2.7445316	-64.98666	-85.65643	-1.3422722	0.27135572	0.4372115	-5.5780997	73.59404	0.40680254	69.5633327960968
11	-191.54619	5.11151	-179.02882	-199.60138	-186.88945	21.449127	-123.263855	-197.96461	100.0	100.0	16499	-81.335266	2.7611055	-72.017204	-93.46621	-81.33503	2.7628329	-72.12614	-93.26097	-1.339459	0.2758406	0.49011397	-7.6082296	80.815186	0.42003435	77.04350638389587
12	-190.22617	3.8259873	-183.52292	-196.21408	-187.0058	14.788909	-144.65007	-199.77954	100.0	100.0	17999	-88.320854	2.7386577	-78.94184	-101.08191	-88.32069	2.7395952	-78.5222	-100.466385	-1.3387113	0.28451627	0.40439296	-6.454234	87.80397	0.44162008	84.52137231826782
